#arb_time(seconds) flux_density(Jy/beam)
8.402839765000001353e+04 -2.571910000000000029e-01
8.402889765000001353e+04 3.307519999999999905e-01
8.402939765000001353e+04 -2.822069999999999856e-01
8.402989765000001353e+04 8.360960000000000614e-02
8.403039760000001115e+04 2.027529999999999888e-01
8.403089760000001115e+04 1.797970000000000124e-02
8.403139760000001115e+04 -8.402500000000000524e-01
8.403189760000001115e+04 2.341509999999999980e-01
8.403239760000001115e+04 1.419119999999999937e+00
8.403289760000001115e+04 -4.684200000000000030e-01
8.403339760000001115e+04 -3.049740000000000228e-01
8.403389760000001115e+04 9.197910000000000252e-01
8.403439760000001115e+04 -5.873289999999999900e-01
8.403489760000001115e+04 7.477679999999999882e-01
8.403539760000001115e+04 4.671890000000000209e-01
8.403589760000001115e+04 5.928099999999999481e-01
8.403639760000001115e+04 1.989970000000000072e-01
8.403689760000001115e+04 -5.718459999999999654e-01
8.403739760000001115e+04 -2.775659999999999794e-01
8.403789760000001115e+04 1.129460000000000047e-01
8.403839760000001115e+04 2.659730000000000150e-01
8.403889760000001115e+04 -4.288819999999999855e-01
8.403939760000001115e+04 -2.247909999999999908e-01
8.403989760000001115e+04 -8.177929999999999922e-01
8.404039760000001115e+04 -4.934390000000000165e-01
8.404089760000001115e+04 -1.740919999999999968e-01
8.404139760000001115e+04 3.841909999999999770e-02
8.404189760000001115e+04 8.630780000000000118e-01
8.404239760000001115e+04 3.097280000000000033e-01
8.404289760000001115e+04 2.944149999999999823e-01
8.404339760000001115e+04 -5.760340000000000460e-01
8.404389760000001115e+04 -8.411929999999999408e-02
8.404439760000001115e+04 -4.620159999999999823e-01
8.404489760000001115e+04 6.967780000000000085e-01
8.404539760000001115e+04 -6.409249999999999670e-01
8.404589760000001115e+04 -3.376990000000000269e-01
8.404639760000001115e+04 7.043249999999999789e-01
8.404689760000001115e+04 -1.067399999999999904e+00
8.404739760000001115e+04 3.885020000000000140e-02
8.404789760000001115e+04 1.612629999999999897e-01
8.404839760000001115e+04 -2.060520000000000129e-01
8.404889760000001115e+04 -3.479729999999999768e-01
8.404939760000001115e+04 -6.642350000000000199e-01
8.404989760000001115e+04 -1.187539999999999984e-01
8.405039760000001115e+04 5.709229999999999583e-01
8.405089760000001115e+04 -3.954289999999999750e-01
8.405139760000001115e+04 2.923299999999999788e-01
8.405189760000001115e+04 8.770360000000000378e-01
8.405239760000001115e+04 1.647339999999999915e-01
8.405289760000001115e+04 -2.665080000000000227e-01
8.405339760000001115e+04 4.285619999999999985e-01
8.405389760000001115e+04 5.872319999999999762e-01
8.405439760000001115e+04 -1.049670000000000047e-01
8.405489760000001115e+04 8.489810000000000412e-02
8.405539760000001115e+04 1.682819999999999871e-01
8.405589760000001115e+04 -5.626050000000000217e-01
8.405639760000001115e+04 1.344140000000000057e-01
8.405689760000001115e+04 1.246150000000000035e-01
8.405739760000001115e+04 7.469810000000000061e-01
8.405789760000001115e+04 2.553250000000000242e-01
8.405839760000001115e+04 -4.676589999999999914e-01
8.405889760000001115e+04 1.241630000000000011e+00
8.405939760000001115e+04 1.410090000000000066e+00
8.405989760000001115e+04 -6.231619999999999937e-01
8.406039760000001115e+04 -2.701299999999999882e-02
8.406089760000001115e+04 5.489659999999999540e-01
8.406139760000001115e+04 -4.134010000000000185e-01
8.406189760000001115e+04 -1.436989999999999969e-02
8.406239760000001115e+04 -6.664390000000000036e-01
8.406289760000001115e+04 -3.131630000000000247e-01
8.406339760000001115e+04 1.332820000000000116e-01
8.406389760000001115e+04 1.956820000000000087e-02
8.406439760000001115e+04 -7.274179999999999535e-02
8.406489760000001115e+04 -1.678800000000000014e-01
8.406539760000001115e+04 6.143710000000000004e-01
8.406589760000001115e+04 3.011610000000000120e-01
8.406639760000001115e+04 1.215510000000000090e+00
8.406689760000001115e+04 1.056789999999999952e-01
8.406739760000001115e+04 6.448399999999999688e-01
8.406789760000001115e+04 -1.956829999999999958e-01
8.406839760000001115e+04 5.090829999999999522e-01
8.406889760000001115e+04 9.048119999999999497e-01
8.406939760000001115e+04 1.544380000000000086e+00
8.406989760000001115e+04 2.130229999999999901e-01
8.407039760000001115e+04 6.202469999999999928e-01
8.407089760000001115e+04 4.179829999999999934e-01
8.407139760000001115e+04 3.633810000000000096e-01
8.407189760000001115e+04 -4.226849999999999774e-01
8.407239760000001115e+04 -6.252659999999999885e-01
8.407289760000001115e+04 -4.495930000000000204e-01
8.407339760000001115e+04 5.236739999999999728e-01
8.407389760000001115e+04 2.004859999999999975e-01
8.407439760000001115e+04 3.797119999999999940e-01
8.407489760000001115e+04 -3.097329999999999806e-01
8.407539760000001115e+04 4.710429999999999895e-01
8.407589760000001115e+04 9.763150000000000439e-01
8.407639760000001115e+04 -4.087009999999999810e-01
8.407689760000001115e+04 8.632389999999999786e-01
8.407739760000001115e+04 1.120230000000000059e+00
8.407789760000001115e+04 7.063410000000000522e-02
8.407839760000001115e+04 -1.001540000000000097e+00
8.407889760000001115e+04 -3.390520000000000200e-01
8.407939760000001115e+04 3.244210000000000149e-01
8.407989760000001115e+04 1.067420000000000035e+00
8.408039760000001115e+04 -1.025640000000000024e-01
8.408089760000001115e+04 -1.298159999999999981e+00
8.408139760000001115e+04 -9.285729999999999817e-01
8.408189760000001115e+04 6.829749999999999988e-01
8.408239760000001115e+04 -9.145409999999999651e-02
8.408289760000001115e+04 3.370699999999999807e-01
8.408339760000001115e+04 -6.822100000000000213e-03
8.408389760000001115e+04 -1.003889999999999949e+00
8.408439760000001115e+04 2.665020000000000167e-01
8.408489760000001115e+04 -2.089419999999999888e-01
8.408539760000001115e+04 6.261470000000000091e-01
8.408589760000001115e+04 1.001759999999999984e+00
8.408639760000001115e+04 3.296419999999999906e-01
8.408689760000001115e+04 7.212749999999999995e-01
8.408739760000001115e+04 -4.464429999999999787e-01
8.408789760000001115e+04 1.393899999999999861e-01
8.408839760000001115e+04 -3.149989999999999735e-01
8.408889760000001115e+04 -3.078009999999999913e-01
8.408939760000001115e+04 4.436010000000000231e-01
8.408989760000001115e+04 1.309569999999999901e-01
8.409039760000001115e+04 1.690240000000000076e-01
8.409089760000001115e+04 1.941000000000000017e-02
8.409139760000001115e+04 6.808699999999999475e-02
8.409189760000001115e+04 4.879229999999999956e-01
8.409239760000001115e+04 6.312649999999999650e-01
8.409289760000001115e+04 3.496070000000000011e-01
8.409339760000001115e+04 -4.056810000000000138e-01
8.409389760000001115e+04 -4.135340000000000127e-01
8.409439760000001115e+04 -4.050529999999999964e-01
8.409489760000001115e+04 -4.509520000000000195e-01
8.409539760000001115e+04 1.545619999999999994e+00
8.409589760000001115e+04 -3.378680000000000017e-01
8.409639760000001115e+04 -3.532819999999999849e-01
8.409689760000001115e+04 -1.017390000000000017e+00
8.409739760000001115e+04 3.766800000000000148e-01
8.409789760000001115e+04 4.246809999999999752e-01
8.409839760000001115e+04 -4.352239999999999998e-01
8.409889760000001115e+04 -6.069809999999999928e-01
8.409939760000001115e+04 1.501029999999999864e-01
8.409989760000001115e+04 -5.970560000000000311e-01
8.410039760000001115e+04 -1.123080000000000078e+00
8.410089760000001115e+04 7.030210000000000070e-01
8.410139760000001115e+04 -3.519850000000000062e-02
8.410189760000001115e+04 3.622730000000000117e-01
8.410239760000001115e+04 6.018440000000000456e-01
8.410289760000001115e+04 8.612210000000000143e-01
8.410339760000001115e+04 8.851930000000000076e-01
8.410389760000001115e+04 1.254820000000000046e+00
8.410439760000001115e+04 6.340170000000000528e-01
8.410489760000001115e+04 -6.302459999999999729e-01
8.410539760000001115e+04 3.333169999999999744e-01
8.410589760000001115e+04 3.799839999999999884e-01
8.410639760000001115e+04 -5.376689999999999525e-01
8.410689760000001115e+04 -2.586319999999999730e-01
8.410739760000001115e+04 -6.542780000000000262e-01
8.410789760000001115e+04 -2.886540000000000217e-01
8.410839760000001115e+04 5.199610000000000065e-01
8.410889760000001115e+04 3.356040000000000134e-01
8.410939760000001115e+04 -1.001859999999999973e+00
8.410989760000001115e+04 -2.319100000000000050e-01
8.411039760000001115e+04 -9.361319999999999641e-01
8.411089760000001115e+04 -4.278379999999999961e-01
8.411139760000001115e+04 -2.929939999999999767e-01
8.411189760000001115e+04 -5.285090000000000066e-01
8.411239760000001115e+04 7.340430000000000565e-02
8.411289760000001115e+04 4.463280000000000025e-01
8.411339760000001115e+04 -2.232699999999999962e-01
8.411389760000001115e+04 -3.446040000000000214e-01
8.411439760000001115e+04 7.691740000000000244e-01
8.411489760000001115e+04 7.574169999999999514e-02
8.411539760000001115e+04 1.000909999999999966e+00
8.411589760000001115e+04 3.838219999999999965e-01
8.411639760000001115e+04 7.703459999999999475e-02
8.411689760000001115e+04 -3.677839999999999998e-01
8.411739760000001115e+04 7.864459999999999507e-02
8.411789760000001115e+04 2.980550000000000144e-01
8.411839760000001115e+04 1.003800000000000026e+00
8.411889760000001115e+04 6.794639999999999569e-01
8.411939760000001115e+04 -4.041560000000000152e-01
8.411989760000001115e+04 -2.808569999999999817e-03
8.412039760000001115e+04 3.893090000000000162e-01
8.412089760000001115e+04 7.103129999999999722e-01
8.412139760000001115e+04 2.653050000000000130e-01
8.412189760000001115e+04 6.262590000000000101e-01
8.412239760000001115e+04 -1.411560000000000037e-01
8.412289760000001115e+04 -1.361650000000000027e+00
8.412339760000001115e+04 2.277079999999999937e-01
8.412389760000001115e+04 -6.467910000000000048e-01
8.412439760000001115e+04 2.139699999999999935e-01
8.412489760000001115e+04 -2.275359999999999883e-01
8.412539760000001115e+04 1.385810000000000097e-01
8.412589760000001115e+04 2.532039999999999846e-01
8.412639760000001115e+04 6.362600000000000477e-01
8.412689760000001115e+04 2.305669999999999942e-01
8.412739760000001115e+04 1.199680000000000080e+00
8.412789760000001115e+04 1.200809999999999933e-01
8.412839760000001115e+04 -1.639210000000000111e-01
8.412889760000001115e+04 5.524130000000000429e-01
8.412939760000001115e+04 -2.241209999999999869e-01
8.412989760000001115e+04 2.566479999999999873e-01
8.413039760000001115e+04 6.397329999999999683e-02
8.413089760000001115e+04 -6.067879999999999940e-01
8.413139760000001115e+04 8.982350000000000056e-01
8.413189760000001115e+04 -7.241739999999999844e-01
8.413239760000001115e+04 -1.997130000000000016e-01
8.413289760000001115e+04 9.192930000000000268e-01
8.413339760000001115e+04 1.283919999999999950e+00
8.413389760000001115e+04 9.208399999999999919e-01
8.413439760000001115e+04 2.269919999999999993e-01
8.413489760000001115e+04 4.361689999999999734e-01
8.413539760000001115e+04 -7.495979999999999865e-01
8.413589760000001115e+04 -8.653159999999999741e-01
8.413639760000001115e+04 6.346330000000000027e-01
8.413689760000001115e+04 1.401270000000000016e+00
8.413739760000001115e+04 -1.246110000000000051e+00
8.413789760000001115e+04 3.112889999999999824e-01
8.413839760000001115e+04 1.250210000000000043e+00
8.413889760000001115e+04 6.211680000000000534e-01
8.413939760000001115e+04 8.226700000000000124e-01
8.413989760000001115e+04 -2.375950000000000006e-01
8.414039760000001115e+04 -2.773889999999999967e-01
8.414089760000001115e+04 -5.417260000000000408e-01
8.414139760000001115e+04 6.899509999999999810e-01
8.414189760000001115e+04 1.669819999999999915e-01
8.482939740000000165e+04 5.054920000000000524e-01
8.482989740000000165e+04 -4.312110000000000110e-01
8.483039740000000165e+04 -1.218509999999999982e+00
8.483089740000000165e+04 -6.537859999999999783e-01
8.483139740000000165e+04 9.194460000000000133e-02
8.483189740000000165e+04 5.095800000000000329e-02
8.483239740000000165e+04 1.013989999999999947e+00
8.483289740000000165e+04 1.822620000000000073e-01
8.483339740000000165e+04 6.454189999999999650e-01
8.483389740000000165e+04 -1.248449999999999976e-01
8.483439740000000165e+04 5.207629999999999759e-01
8.483489740000000165e+04 7.240630000000000122e-01
8.483539740000000165e+04 4.044740000000000002e-01
8.483589740000000165e+04 1.927139999999999964e-01
8.483639740000000165e+04 9.336619999999999919e-01
8.483689740000000165e+04 -2.016419999999999879e-01
8.483739740000000165e+04 -5.667109999999999648e-01
8.483789740000000165e+04 4.844040000000000012e-01
8.483839740000000165e+04 -4.205960000000000254e-01
8.483889740000000165e+04 7.592539999999999845e-01
8.483939740000000165e+04 -3.202459999999999751e-01
8.483989740000000165e+04 1.973219999999999974e+00
8.484039740000000165e+04 -3.733679999999999777e-01
8.484089740000000165e+04 -7.107250000000000512e-01
8.484139740000000165e+04 1.286499999999999977e+00
8.484189740000000165e+04 -2.512589999999999962e-02
8.484239740000000165e+04 7.892109999999999959e-01
8.484289740000000165e+04 -4.710170000000000190e-01
8.484339740000000165e+04 -1.303300000000000014e-01
8.484389740000000165e+04 1.221170000000000089e+00
8.484439740000000165e+04 3.173120000000000107e-02
8.484489740000000165e+04 -1.458069999999999922e-01
8.484539740000000165e+04 -8.476120000000000321e-01
8.484589740000000165e+04 -1.593449999999999867e-01
8.484639740000000165e+04 -8.799719999999999764e-02
8.484689740000000165e+04 4.467119999999999980e-01
8.484739740000000165e+04 1.048489999999999922e+00
8.484789740000000165e+04 -4.277420000000000111e-01
8.484839740000000165e+04 -9.695900000000000352e-02
8.484889740000000165e+04 -4.986530000000000129e-01
8.484939740000000165e+04 -3.499180000000000068e-01
8.484989740000000165e+04 1.392560000000000020e+00
8.485039740000000165e+04 1.566219999999999946e+00
8.485089740000000165e+04 9.523139999999999383e-02
8.485139740000000165e+04 -7.156210000000000349e-02
8.485189740000000165e+04 3.104589999999999850e-01
8.485239740000000165e+04 2.608590000000000075e-01
8.485289740000000165e+04 1.383060000000000123e-01
8.485339740000000165e+04 1.110919999999999908e+00
8.485389740000000165e+04 5.456509999999999971e-01
8.485439740000000165e+04 -2.038550000000000084e-01
8.485489740000000165e+04 5.602970000000000450e-01
8.485539740000000165e+04 -4.539370000000000210e-02
8.485589740000000165e+04 5.118769999999999917e-03
8.485639740000000165e+04 -5.308910000000000018e-01
8.485689740000000165e+04 6.347120000000000539e-01
8.485739740000000165e+04 -9.365499999999999936e-01
8.485789740000000165e+04 -1.209839999999999943e-01
8.485839740000000165e+04 -4.624050000000000105e-01
8.485889740000000165e+04 6.368059999999999832e-01
8.485939740000000165e+04 9.338849999999999651e-01
8.485989740000000165e+04 -2.033530000000000060e-01
8.486039740000000165e+04 -2.178920000000000023e-01
8.486089740000000165e+04 -4.190829999999999833e-01
8.486139740000000165e+04 -3.433950000000000058e-01
8.486189740000000165e+04 4.899249999999999994e-01
8.486239740000000165e+04 -9.553930000000000478e-01
8.486289740000000165e+04 6.004620000000000513e-01
8.486339740000000165e+04 4.934899999999999842e-01
8.486389740000000165e+04 -1.384579999999999977e-01
8.486439740000000165e+04 6.619049999999999934e-02
8.486489740000000165e+04 -6.400390000000000246e-01
8.486539740000000165e+04 1.951700000000000101e-01
8.486589740000000165e+04 1.463030000000000053e+00
8.486639740000000165e+04 -5.152860000000000218e-01
8.486689740000000165e+04 4.077839999999999798e-01
8.486739740000000165e+04 5.234379999999999589e-01
8.486789740000000165e+04 -1.106289999999999996e+00
8.486839740000000165e+04 -6.341109999999999802e-02
8.486889740000000165e+04 1.357850000000000001e+00
8.486939740000000165e+04 9.109749999999999792e-01
8.486989740000000165e+04 -5.688579999999999748e-01
8.487039740000000165e+04 3.042610000000000037e-01
8.487089740000000165e+04 -8.349079999999999835e-01
8.487139740000000165e+04 -1.732039999999999969e-01
8.487189740000000165e+04 1.699970000000000092e-01
8.487239740000000165e+04 6.661529999999999951e-01
8.487289740000000165e+04 -9.488830000000000320e-01
8.487339740000000165e+04 5.806729999999999947e-01
8.487389740000000165e+04 -1.162749999999999950e+00
8.487439740000000165e+04 8.808540000000000258e-01
8.487489740000000165e+04 -1.254599999999999937e+00
8.487539740000000165e+04 1.147650000000000059e+00
8.487589740000000165e+04 -2.005790000000000073e-01
8.487639740000000165e+04 2.083349999999999924e-01
8.487689740000000165e+04 -1.173729999999999940e+00
8.487739740000000165e+04 3.114040000000000141e-01
8.487789740000000165e+04 -7.225730000000000208e-01
8.487839740000000165e+04 2.502079999999999860e-01
8.487889740000000165e+04 1.415089999999999924e-02
8.487939740000000165e+04 3.346700000000000230e-01
8.487989740000000165e+04 2.609190000000000120e-01
8.488039740000000165e+04 -2.791489999999999805e-01
8.488089740000000165e+04 -2.761440000000000006e-01
8.488139740000000165e+04 -5.295509999999999801e-02
8.488189740000000165e+04 3.567790000000000128e-01
8.488239740000000165e+04 1.017700000000000049e+00
8.488289740000000165e+04 -7.735250000000000459e-02
8.488339740000000165e+04 9.178200000000000247e-02
8.488389740000000165e+04 -4.706319999999999948e-01
8.488439740000000165e+04 6.037750000000000061e-02
8.488489740000000165e+04 -1.221590000000000037e-01
8.488539740000000165e+04 2.590390000000000054e-02
8.488589740000000165e+04 7.003519999999999746e-01
8.488639740000000165e+04 -3.844540000000000179e-01
8.488689740000000165e+04 1.119099999999999956e-01
8.488739740000000165e+04 2.050069999999999948e-01
8.488789740000000165e+04 -5.050029999999999797e-01
8.488839740000000165e+04 1.140360000000000040e+00
8.488889740000000165e+04 4.516899999999999804e-01
8.488939740000000165e+04 -4.869709999999999872e-01
8.488989740000000165e+04 -1.985359999999999903e-01
8.489039740000000165e+04 7.010260000000000380e-01
8.489089740000000165e+04 -2.081600000000000117e-01
8.489139740000000165e+04 1.709060000000000024e-01
8.489189740000000165e+04 -2.556620000000000073e-02
8.489239740000000165e+04 4.094380000000000241e-01
8.489289740000000165e+04 1.185570000000000013e+00
8.489339740000000165e+04 1.268629999999999924e+00
8.489389740000000165e+04 3.195120000000000182e-01
8.489439740000000165e+04 1.183070000000000066e+00
8.489489740000000165e+04 7.003270000000000328e-01
8.489539740000000165e+04 -7.987610000000000543e-02
8.489589740000000165e+04 2.372199999999999864e-01
8.489639740000000165e+04 4.047379999999999867e-01
8.489689740000000165e+04 1.045469999999999899e+00
8.489739740000000165e+04 -4.839380000000000071e-02
8.489789740000000165e+04 2.070990000000000053e-01
8.489839740000000165e+04 -7.564800000000000413e-01
8.489889740000000165e+04 2.325909999999999922e-01
8.489939740000000165e+04 9.008330000000000504e-02
8.489989740000000165e+04 1.447740000000000138e-01
8.490039740000000165e+04 1.701469999999999927e-01
8.490089740000000165e+04 7.441499999999999782e-01
8.490139740000000165e+04 7.826640000000000263e-01
8.490189740000000165e+04 6.083790000000000031e-01
8.490239740000000165e+04 -1.431319999999999988e-02
8.490289740000000165e+04 1.468390000000000084e+00
8.490339740000000165e+04 7.262359999999999927e-01
8.490389740000000165e+04 2.437539999999999984e-01
8.490439740000000165e+04 8.848890000000000366e-01
8.490489740000000165e+04 -2.146939999999999960e-01
8.490539740000000165e+04 -5.107709999999999750e-01
8.490589740000000165e+04 5.696090000000000320e-01
8.490639740000000165e+04 -6.735430000000000028e-01
8.490689740000000165e+04 9.887970000000000370e-01
8.490739740000000165e+04 9.453449999999999909e-01
8.490789740000000165e+04 8.758249999999999647e-01
8.490839740000000165e+04 4.714820000000000122e-01
8.490889740000000165e+04 -3.244920000000000027e-01
8.490939740000000165e+04 1.610619999999999941e+00
8.490989740000000165e+04 1.542470000000000008e+00
8.491039740000000165e+04 3.000180000000000069e-01
8.491089740000000165e+04 4.560080000000000244e-01
8.491139740000000165e+04 -2.424159999999999857e-02
8.491189740000000165e+04 2.900630000000000153e-01
8.491239740000000165e+04 2.394940000000000124e-01
8.491289740000000165e+04 2.714739999999999931e-01
8.491339740000000165e+04 -6.644730000000000081e-02
8.491389740000000165e+04 -1.885930000000000106e-01
8.491439740000000165e+04 1.463770000000000016e+00
8.491489740000000165e+04 -8.131239999999999579e-01
8.491539740000000165e+04 3.520449999999999968e-01
8.491589740000000165e+04 8.204669999999999463e-01
8.491639740000000165e+04 1.740079999999999960e-01
8.491689740000000165e+04 -3.303780000000000050e-01
8.491739740000000165e+04 8.557320000000000482e-01
8.491789740000000165e+04 -5.270789999999999642e-01
8.491839740000000165e+04 -5.655980000000000452e-01
8.491889740000000165e+04 -2.442219999999999946e-01
8.491939740000000165e+04 2.631709999999999883e-01
8.491989740000000165e+04 7.707490000000000174e-01
8.492039740000000165e+04 2.560109999999999886e-01
8.492089740000000165e+04 3.638759999999999772e-01
8.492139740000000165e+04 6.269270000000000120e-01
8.492189740000000165e+04 3.136939999999999729e-01
8.492239740000000165e+04 1.396679999999999866e-01
8.492289740000000165e+04 8.506450000000000122e-02
8.492339740000000165e+04 1.265209999999999946e-01
8.492389740000000165e+04 1.011569999999999969e-01
8.492439740000000165e+04 -2.110980000000000079e-01
8.492489740000000165e+04 -4.043439999999999812e-01
8.492539740000000165e+04 -9.576339999999999852e-02
8.492589740000000165e+04 3.806450000000000111e-01
8.492639740000000165e+04 3.002619999999999734e-01
8.492689740000000165e+04 -2.860559999999999770e-01
8.492739740000000165e+04 -3.989739999999999953e-01
8.492789740000000165e+04 -2.077189999999999870e-01
8.492839740000000165e+04 3.892550000000000177e-01
8.492889740000000165e+04 1.610980000000000079e+00
8.492939740000000165e+04 3.372729999999999895e-01
8.492989740000000165e+04 -3.312689999999999801e-01
8.493039740000000165e+04 6.092739999999999823e-01
8.493089740000000165e+04 -5.525189999999999824e-01
8.493139740000000165e+04 1.121909999999999963e+00
8.493189740000000165e+04 1.026010000000000089e+00
8.493239740000000165e+04 1.425710000000000033e+00
8.493289740000000165e+04 3.575300000000000145e-01
8.493339740000000165e+04 6.421749999999999681e-02
8.493389740000000165e+04 6.004829999999999890e-01
8.493439740000000165e+04 1.106789999999999941e+00
8.493489740000000165e+04 9.991370000000000529e-01
8.493539740000000165e+04 -3.509720000000000062e-01
8.493589740000000165e+04 -2.214490000000000069e-01
8.493639740000000165e+04 3.099219999999999753e-01
8.493689740000000165e+04 -1.351609999999999978e+00
8.493739740000000165e+04 -1.538279999999999925e-01
8.493789740000000165e+04 -2.569279999999999897e-01
8.493839740000000165e+04 2.381709999999999938e-01
8.493889740000000165e+04 -2.249809999999999865e-01
8.493939740000000165e+04 9.352420000000000178e-02
8.493989740000000165e+04 1.625830000000000053e-01
8.494039740000000165e+04 6.912920000000000176e-01
8.494089740000000165e+04 -1.922939999999999927e-01
8.494139740000000165e+04 9.062750000000000528e-01
8.494189740000000165e+04 8.844570000000000487e-01
8.494239740000000165e+04 5.505430000000000046e-01
8.494289740000000165e+04 1.270659999999999901e+00
8.494339740000000165e+04 -6.023119999999999585e-01
8.494389740000000165e+04 7.028780000000000028e-01
8.494439740000000165e+04 -2.422950000000000104e-01
8.494489740000000165e+04 1.263570000000000082e+00
8.494539740000000165e+04 8.086189999999999767e-01
8.494589740000000165e+04 -3.544519999999999893e-01
8.494639740000000165e+04 1.033509999999999929e+00
8.494689740000000165e+04 6.245589999999999753e-01
8.494739740000000165e+04 6.542660000000000142e-01
8.494789740000000165e+04 1.079480000000000066e-03
8.494839740000000165e+04 9.788980000000000459e-01
8.494889740000000165e+04 9.615730000000000111e-01
8.494939740000000165e+04 7.260659999999999892e-01
8.494989740000000165e+04 -1.640719999999999956e-01
8.495039740000000165e+04 6.428439999999999710e-01
8.495089740000000165e+04 -9.382260000000000044e-01
8.495139740000000165e+04 5.303179999999999700e-02
8.495189740000000165e+04 -6.526319999999999899e-01
8.495239740000000165e+04 -5.097469999999999779e-03
8.495289740000000165e+04 1.180039999999999978e-01
8.495339740000000165e+04 6.281050000000000244e-01
8.495389740000000165e+04 1.966829999999999967e-01
8.495439740000000165e+04 -1.000320000000000098e+00
8.495489740000000165e+04 1.014799999999999924e+00
8.495539740000000165e+04 -1.866259999999999863e-01
8.495589740000000165e+04 8.667580000000000284e-01
8.495639740000000165e+04 6.501099999999999657e-01
8.495689740000000165e+04 8.849890000000000256e-01
8.495739740000000165e+04 1.112989999999999924e+00
8.495789740000000165e+04 1.598169999999999868e-01
8.495839740000000165e+04 1.235940000000000039e+00
8.495889740000000165e+04 -1.379359999999999919e+00
8.495939740000000165e+04 1.173870000000000052e-01
8.495989740000000165e+04 8.128760000000000430e-01
8.496039740000000165e+04 1.468470000000000053e-01
8.496089740000000165e+04 1.142900000000000027e+00
8.496139740000000165e+04 1.510360000000000036e-01
8.496189740000000165e+04 -1.209210000000000007e-01
8.496239740000000165e+04 5.157990000000000075e-01
8.496289740000000165e+04 1.572020000000000084e-01
8.496339740000000165e+04 2.115019999999999956e-01
8.496389740000000165e+04 4.616999999999999993e-01
8.496439740000000165e+04 -4.088919999999999777e-01
8.496489740000000165e+04 -3.145769999999999955e-01
8.496539740000000165e+04 -6.244680000000000231e-01
8.496589740000000165e+04 5.350310000000000343e-01
8.496639740000000165e+04 1.456520000000000037e-01
8.496689740000000165e+04 -3.569450000000000123e-01
8.496739740000000165e+04 -8.020519999999999872e-01
8.496789740000000165e+04 -1.010709999999999997e+00
8.496839740000000165e+04 -4.481870000000000021e-01
8.496889740000000165e+04 -5.677029999999999577e-01
8.496939740000000165e+04 8.566169999999999340e-02
8.496989740000000165e+04 -2.454900000000000138e-02
8.497039740000000165e+04 3.019680000000000142e-01
8.497089740000000165e+04 -1.202399999999999913e+00
8.497139740000000165e+04 -4.507760000000000100e-01
8.497189740000000165e+04 -3.404589999999999700e-02
8.497239740000000165e+04 -6.353090000000000126e-01
8.497289740000000165e+04 2.403299999999999881e-02
8.497339740000000165e+04 -7.064840000000000009e-01
8.497389740000000165e+04 -2.565419999999999923e-01
8.497439740000000165e+04 -2.476339999999999930e-01
8.497489740000000165e+04 -4.813060000000000116e-01
8.497539740000000165e+04 1.392609999999999959e-01
8.497589740000000165e+04 4.601720000000000255e-01
8.497639740000000165e+04 1.442919999999999980e+00
8.497689740000000165e+04 -4.826710000000000167e-01
8.497739740000000165e+04 -8.810989999999999656e-01
8.497789740000000165e+04 2.929600000000000086e-03
8.497839740000000165e+04 -5.459840000000000249e-01
8.497889740000000165e+04 -7.420109999999999761e-01
8.497939740000000165e+04 2.183940000000000048e-01
8.497989740000000165e+04 1.776780000000000026e-01
8.498039740000000165e+04 -3.295480000000000076e-01
8.498089740000000165e+04 1.216800000000000000e-02
8.498139740000000165e+04 -1.417110000000000071e-02
8.498189740000000165e+04 3.774930000000000230e-01
8.498239740000000165e+04 4.740130000000000177e-01
8.498289740000000165e+04 3.818919999999999954e-02
8.498339740000000165e+04 4.893060000000000187e-01
8.498389740000000165e+04 1.814119999999999955e+00
8.498439740000000165e+04 -4.643240000000000145e-01
8.498489740000000165e+04 3.370960000000000067e-01
8.498539740000000165e+04 6.710279999999999578e-01
8.498589740000000165e+04 1.061660000000000048e+00
8.498639740000000165e+04 6.928060000000000329e-01
8.498689740000000165e+04 -2.938569999999999793e-01
8.498739740000000165e+04 1.030390000000000056e-01
8.498789740000000165e+04 -1.284399999999999986e-01
8.498839740000000165e+04 1.243270000000000097e+00
8.498889740000000165e+04 1.426949999999999885e-01
8.498939740000000165e+04 -4.433070000000000066e-01
8.498989740000000165e+04 1.185300000000000020e+00
8.499039740000000165e+04 -9.931529999999999525e-01
8.499089740000000165e+04 -1.863940000000000041e-01
8.499139740000000165e+04 5.499610000000000332e-01
8.499189740000000165e+04 5.918820000000000192e-01
8.499239740000000165e+04 -2.620799999999999796e-01
8.499289740000000165e+04 1.514040000000000108e-01
8.499339740000000165e+04 6.449810000000000265e-02
8.499389740000000165e+04 2.992949999999999777e-01
8.499439740000000165e+04 1.004350000000000076e+00
8.499489740000000165e+04 -2.684610000000000052e-01
8.499539740000000165e+04 4.915010000000000212e-02
8.499589740000000165e+04 -2.823410000000000156e-02
8.499639740000000165e+04 7.235679999999999890e-01
8.499689740000000165e+04 2.218539999999999957e-01
8.499739740000000165e+04 4.995979999999999865e-01
8.499789740000000165e+04 -4.083229999999999915e-01
8.499839740000000165e+04 1.654099999999999904e+00
8.499889740000000165e+04 -1.228820000000000051e-01
8.499939740000000165e+04 9.573500000000000343e-01
8.499989740000000165e+04 -7.131110000000000504e-01
8.500039740000000165e+04 -4.821460000000000190e-01
8.500089740000000165e+04 1.775120000000000031e-01
